,company,title,areas,value,value_trans,z_by_company
712802,Thanachart Capital Public Company Limited,Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.406421035528183,2.936332925675284,3.0327057930665418
713376,Thanachart Capital Public Company Limited,Governance mechanism of state enterprises in Thailand: the roles of the board of directors and the firm’s performance,"['Sociology and Political Science', 'Public Administration']",0.4022408127784729,2.915371864510388,3.009921072212147
713834,Thanachart Capital Public Company Limited,Challenges and factors affecting patent valuation: The case of Thailand 4.0,['Social Sciences (all)'],0.4140923023223877,2.9742768651846405,3.0739509410595547
718736,Thanachart Capital Public Company Limited,DETERMINANTS OF THE MARKET VALUE OF LISTED FIRMS IN THE SERVICES SECTOR: A CASE OF THAILAND,"['Economics, Econometrics and Finance (miscellaneous)']",0.458008348941803,3.1791763478348787,3.2966771417356053
719351,Thanachart Capital Public Company Limited,University business incubators best practice: Factors affecting Thailand UBI performance,"['Business and International Management', 'Economics and Econometrics', 'Strategy and Management']",0.4069646894931793,2.939044129266956,3.035652877497512
719452,Thanachart Capital Public Company Limited,Key success factors and framework of fundraising for early-stage startups in Thailand,"['Business and International Management', 'Strategy and Management']",0.47115379571914673,3.236681955698633,3.3591858674356305
719558,Thanachart Capital Public Company Limited,Management accounting practices in Thailand: Case study of manufacturing companies,"['Business and International Management', 'Strategy and Management', 'Management Science and Operations Research', 'Marketing', 'Management of Technology and Innovation']",0.40468424558639526,2.9276486852817576,3.0232660041339883
723803,Electricity Generating Public Company Limited,Coordinated photovoltaic and battery control using opf in distribution system for supply-demand balance maintenance of bulk power system,"['Artificial Intelligence', 'Energy Engineering and Power Technology', 'Automotive Engineering', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Transportation']",0.3985482454299927,2.8966863962786595,3.0082617265796654
723878,Electricity Generating Public Company Limited,Effects of particulate matters and climate condition on photovoltaic system efficiency in tropical climate region,['Energy (all)'],0.42823630571365356,3.0425090671240183,3.1609245086418016
723895,Electricity Generating Public Company Limited,Effect of COVID-19 virus on reducing GHG emission and increasing energy generated by renewable energy sources: A brief study in Malaysian context,"['Environmental Science (all)', 'Soil Science', 'Plant Science']",0.4067468047142029,2.9379579462843073,3.0514692032179203
723930,Electricity Generating Public Company Limited,Standardized the natural gas data for Thailand's sustainable goal,['Energy (all)'],0.5181699395179749,3.4293062817502866,3.5658652393005608
725221,Electricity Generating Public Company Limited,Optimal Loss of Load Expectation for Generation Expansion Planning Considering Fuel Unavailability,"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.4122770428657532,2.9653586202106585,3.0801551619081864
726215,Electricity Generating Public Company Limited,Forecasting annual solar PV capacity installation in Thailand residential sector: A user segmentation approach,['Engineering (all)'],0.39955469965934753,2.9017952373057097,3.013610208264861
726217,Electricity Generating Public Company Limited,Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.5237410664558411,3.450861251858642,3.5884312894553916
726365,Electricity Generating Public Company Limited,Analyzing impact of changing fuel-mix composition of Thailand power generation,"['Environmental Science (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']",0.6533172726631165,3.8878104652501992,4.045876501160209
726456,Electricity Generating Public Company Limited,Generation expansion planning with energy storage systems considering renewable energy generation profiles and full‐year hourly power balance constraints,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.41582468152046204,2.9827532946278357,3.098365769176568
726517,Electricity Generating Public Company Limited,Designing solar power purchase agreement of rooftop pvs with battery energy storage systems under the behind-the-meter scheme,"['Renewable Energy, Sustainability and the Environment', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.45824769139289856,3.180238453196028,3.3051143738223723
726533,Electricity Generating Public Company Limited,Optimal variable renewable energy generation schedules considering market prices and system operational constraints,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.44841647148132324,3.136140634035379,3.2589480560824042
726947,Electricity Generating Public Company Limited,Comparative Techno-Economic Evaluation of a Standalone Solar Power System for Scaled Implementation in Off-Grid Areas,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.4542373716831207,3.162367192201776,3.2864048247068283
727608,Electricity Generating Public Company Limited,"Evaluation of CSR project from the economic, environmental and social performances monitoring by using the case study of renewable energy for a community project in Thailand","['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.42200401425361633,3.0127155918513435,3.1297335093543905
728052,Electricity Generating Public Company Limited,MATPLAN: A probability-based planning tool for cost-effective grid integration of renewable energy,"['Renewable Energy, Sustainability and the Environment']",0.4436382055282593,3.1143543101472932,3.2361398000246813
729153,Electricity Generating Public Company Limited,The Feasibility Study on the Infrastructure of Swapping Battery Station for Electric Motorcycles in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.49506306648254395,3.337097619259158,3.4693313405280417
729808,Electricity Generating Public Company Limited,Optimal Sizing of Utility-scaled Battery with Consideration of Battery Installtion Cost and System Power Generation Cost,"['Artificial Intelligence', 'Computer Networks and Communications', 'Hardware and Architecture', 'Software', 'Information Systems and Management', 'Electrical and Electronic Engineering', 'Instrumentation']",0.46421515941619873,3.2065375627104977,3.3326470969645334
729984,Electricity Generating Public Company Limited,"A cross-country comparison of compensation mechanisms for distributed photovoltaics in the Philippines, Thailand, and Vietnam","['Renewable Energy, Sustainability and the Environment']",0.4572924077510834,3.175995903996274,3.3006728191579624
730042,Electricity Generating Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.5649682283401489,3.6027102449407233,3.7474030707487693
730064,Electricity Generating Public Company Limited,Clean coal project: Carbon certificate pricing,"['Business and International Management', 'Economics, Econometrics and Finance (all)']",0.44242024421691895,3.1087635063067647,3.230286748072534
730438,Electricity Generating Public Company Limited,The economics of solar PV self-consumption in Thailand,"['Renewable Energy, Sustainability and the Environment']",0.4761117994785309,3.2579401927529,3.386460872710732
730483,Electricity Generating Public Company Limited,Challenges of Energy Efficiency Promoting Policy in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.5313578844070435,3.4799198303710437,3.618852920143933
730499,Electricity Generating Public Company Limited,Optimal hybrid renewable energy system considering maximum profit from electricity sale,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.5041062235832214,3.3737333198522292,3.507685513736574
730500,Electricity Generating Public Company Limited,Power development planning considering energy storage system,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.5250193476676941,3.4557709275474298,3.593571263543975
730502,Electricity Generating Public Company Limited,A concept of demand charge subsidy due to wheeling charge in distribution system,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.41133397817611694,2.960710684460316,3.075289205206256
